id,uvrstitev,naslov,avtor,leto,žanr1,žanr2,ocena,nagrade,kritike,bralci
77773,880,"To Say Nothing of the Dog (Oxford Time Travel, #2)",Connie Willis,1998,Science Fiction,Science Fiction,4.13,5,2834,24423
7779,757,Horton Hears a Who!,Dr. Seuss,1954,Childrens,Childrens,4.16,0,1081,81693
7784,60,The Lorax,Dr. Seuss,1971,Childrens,Childrens,4.35,0,3054,224393
78024,708,And Quiet Flows the Don,Mikhail Sholokhov,1934,Fiction,Cultural,4.01,1,221,7943
78039,641,"Ramona the Pest (Ramona, #2)",Beverly Cleary,1968,Childrens,Fiction,4.04,3,1032,53595
7805,325,Pale Fire,Vladimir Nabokov,1962,Fiction,Classics,4.19,1,1772,29662
781110,1221,Fever 1793,Laurie Halse Anderson,2000,Historical Fiction,Young Adult,3.89,1,4595,80673
78129,1245,"Killing Floor (Jack Reacher, #1)",Lee Child,1997,Thriller,Mystery,4.04,5,7614,173331
78159,840,The Story of Civilization (11 Volume Set),Will Durant,1975,History,Nonfiction,4.42,0,125,1213
781787,298,Out of Africa,Isak Dinesen,1937,Cultural,Nonfiction,3.96,0,1274,22687
783505,1025,Embers,Sándor Márai,1942,Fiction,Classics,3.91,1,1210,10103
78411,649,"The Bad Beginning (A Series of Unfortunate Events, #1)",Lemony Snicket,1999,Fiction,Childrens,3.88,3,11834,279442
78433,283,The Blind Assassin,Margaret Atwood,2000,Fiction,Historical Fiction,3.94,5,5621,107048
78457,1232,The Unnamable,Samuel Beckett,1953,Fiction,Literature,4.06,0,111,1242
786256,1274,Stellaluna,Janell Cannon,1993,Childrens,Childrens,4.22,2,1101,84021
7869,643,"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,1980,Fiction,Thriller,3.97,1,3767,325968
78728,1005,Ignorance,Milan Kundera,2000,Fiction,Literature,3.76,1,774,12271
7882,609,"On the Banks of Plum Creek  (Little House, #4)",Laura Ingalls Wilder,1937,Historical Fiction,Childrens,4.18,1,1166,78817
78983,808,"Kane and Abel (Kane and Abel, #1)",Jeffrey Archer,1979,Fiction,Historical Fiction,4.26,0,2635,75853
79428,1399,The Abolition of Man,C.S. Lewis,1943,Philosophy,Nonfiction,4.06,0,850,14855
7944648,517,House of Sand and Fog,Andre Dubus III,1999,Fiction,Contemporary,3.82,1,3493,100913
794779,1003,Le Grand Meaulnes,Alain-Fournier,1913,Classics,European Literature,3.77,0,492,6606
7967,411,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,1986,Science Fiction,Science Fiction,4.04,6,6369,175875
79834,681,Lust for Life,Irving Stone,1934,Historical Fiction,Art,4.18,0,759,14971
7996,466,"Redwall (Redwall, #1)",Brian Jacques,1986,Fantasy,Young Adult,4.1,2,2743,77945
801754,270,The Decline of the West,Oswald Spengler,1918,History,Philosophy,4.07,0,65,935
80176,430,"Winesburg, Ohio",Sherwood Anderson,1919,Fiction,Classics,3.83,1,1696,23777
80369,1120,Discipline and Punish: The Birth of the Prison,Michel Foucault,1975,Philosophy,Nonfiction,4.21,0,559,17372
80410,481,Four Quartets,T.S. Eliot,1943,Poetry,Classics,4.37,0,471,10963
805023,1258,"My Sweet Audrina (Audrina, #1)",V.C. Andrews,1982,Fiction,Gothic,3.92,0,812,19027
80616,542,The Thin Man,Dashiell Hammett,1934,Mystery,Fiction,3.97,0,1453,21007
8073,471,Cloudy With a Chance of Meatballs,Judi Barrett,1978,Childrens,Childrens,4.15,0,1732,103560
80890,445,Buddenbrooks: The Decline of a Family,Thomas Mann,1901,Classics,Fiction,4.13,0,622,13971
8127,49,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,1908,Classics,Fiction,4.22,0,12694,510373
8128,1306,Anne of Green Gables Boxed Set,L.M. Montgomery,1908,Classics,Fiction,4.47,0,138,3581
816,575,Cryptonomicon,Neal Stephenson,1999,Fiction,Science Fiction,4.25,5,4161,78138
816870,1379,Johnny Tremain,Esther Forbes,1943,Historical Fiction,Fiction,3.61,1,1809,31787
81903,796,"Curtain (Hercule Poirot, #39)",Agatha Christie,1975,Mystery,Fiction,4.04,0,1006,20937
82192,435,"The Crystal Cave (Arthurian Saga, #1)",Mary Stewart,1970,Fantasy,Fiction,4.12,1,1258,35194
822115,984,The Complete Poems of Anna Akhmatova,Anna Akhmatova,1965,Poetry,Cultural,4.43,0,62,5653
823561,1463,"I, the Jury  (Mike Hammer,  #1)",Mickey Spillane,1947,Mystery,Mystery,3.57,0,229,2548
8248,777,"By the Shores of Silver Lake  (Little House, #5)",Laura Ingalls Wilder,1939,Classics,Historical Fiction,4.16,3,809,54625
8252,851,"Farmer Boy (Little House, #3)",Laura Ingalls Wilder,1933,Childrens,Young Adult,4.04,0,1436,43641
8253,525,"Little Town on the Prairie  (Little House, #7)",Laura Ingalls Wilder,1941,Classics,Historical Fiction,4.19,1,786,65219
826845,1374,The Chrysalids,John Wyndham,1955,Science Fiction,Fiction,3.92,1,1423,31662
827,945,"The Diamond Age: or, A Young Lady's Illustrated Primer",Neal Stephenson,1995,Science Fiction,Fiction,4.19,6,2723,63737
8282,492,"The Long Winter (Little House, #6)",Laura Ingalls Wilder,1940,Historical Fiction,Classics,4.17,2,1215,55249
82896,1318,The Education of Henry Adams,Henry Adams,1918,Biography,History,3.7,1,254,2375
8296,1277,"The First Four Years  (Little House, #9)",Laura Ingalls Wilder,1953,Childrens,Historical Fiction,3.87,0,714,26800
82965,1076,The Butcher Boy,Patrick McCabe,1992,Cultural,Horror,3.83,2,419,5675
830,344,Snow Crash,Neal Stephenson,1992,Science Fiction,Fiction,4.02,5,6749,179287
83017,1172,The Tartar Steppe,Dino Buzzati,1940,Fiction,European Literature,4.12,0,490,7939
830364,1377,Profiles in Courage,John F. Kennedy,1955,History,Nonfiction,3.89,3,475,7848
830502,175,It,Stephen King,1986,Horror,Fiction,4.16,4,9774,442067
83144,1207,"The Bronze Horseman (The Bronze Horseman, #1)",Paullina Simons,2001,Romance,Historical,4.35,0,5777,45541
8337,239,"Little House in the Big Woods (Little House, #1)",Laura Ingalls Wilder,1932,Classics,Childrens,4.15,1,3852,168957
841110,958,The Fall of Freddie the Leaf: A Story Of Life For All Ages,Leo Buscaglia,1982,Death,Childrens,4.28,0,119,1120
84119,356,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,1954,Fantasy,Classics,3.9,0,4598,200395
84369,266,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,1956,Fiction,Classics,4.02,2,3876,168523
84737,1061,Zeno's Conscience,Italo Svevo,1923,Fiction,European Literature,3.83,0,409,8998
84981,483,Tuck Everlasting,Natalie Babbitt,1975,Fantasy,Young Adult,3.85,7,6824,178348
85384,1454,The Centaur,John Updike,1963,Fiction,Classics,3.69,2,198,3445
85386,311,"Rabbit, Run (Rabbit Angstrom #1)",John Updike,1960,Fiction,Classics,3.57,1,2539,40788
85391,873,Rabbit Is Rich (Rabbit Angstrom #3),John Updike,1981,Fiction,Classics,3.89,3,472,12768
85443,1110,The Lords of Discipline,Pat Conroy,1980,Fiction,American,4.27,1,1105,20410
85448,905,The Great Santini,Pat Conroy,1976,Fiction,American,4.12,0,919,24285
85679,1028,Mother Courage and Her Children,Bertolt Brecht,1941,Plays,Classics,3.66,0,236,11615
86147,1385,"Bright Lights, Big City",Jay McInerney,1984,Fiction,New York,3.73,0,1190,21801
86172,1449,A Man in Full,Tom Wolfe,1998,Fiction,Literature,3.79,1,739,13118
862041,397,"Harry Potter Boxset (Harry Potter, #1-7)",J.K. Rowling,1998,Fiction,Young Adult,4.74,1,6365,195935
865,46,The Alchemist,Paulo Coelho,1988,Classics,Fantasy,3.81,4,52582,1306628
86658,1247,The Secret Agent,Joseph Conrad,1907,Fiction,Literature,3.59,0,903,13515
8680,1207,Fierce Invalids Home from Hot Climates,Tom Robbins,2000,Fiction,Humor,4.01,1,1079,23070
8682,371,Jitterbug Perfume,Tom Robbins,1984,Fiction,Fantasy,4.23,0,3012,53547
8695,1114,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,1980,Science Fiction,Fiction,4.22,0,3600,163261
8716,783,Lincoln,Gore Vidal,1984,Historical Fiction,Fiction,4.19,0,418,6827
8722,778,Burr,Gore Vidal,1973,Historical Fiction,Fiction,4.06,1,438,6287
8737,565,The Last Temptation of Christ,Nikos Kazantzakis,1952,Fiction,Religion,4.13,0,559,8953
87665,941,Orthodoxy,G.K. Chesterton,1908,Religion,Christian,4.24,0,1123,20133
87985,571,A Soldier of the Great War,Mark Helprin,1991,Fiction,Historical Fiction,4.35,1,607,5380
88077,666,The Magic Mountain,Thomas Mann,1924,Classics,European Literature,4.14,1,1317,23998
8822,917,Earthly Powers,Anthony Burgess,1980,Fiction,Classics,4.16,1,152,2009
8837,653,"Wind, Sand and Stars",Antoine de Saint-Exupéry,1939,Nonfiction,Adventure,4.19,1,719,8159
88389,1407,The Discovery of Heaven,Harry Mulisch,1992,Fiction,European Literature,4.16,5,392,8758
88432,736,Life and Fate,Vasily Grossman,1960,Fiction,Cultural,4.43,3,533,4800
890,18,Of Mice and Men,John Steinbeck,1937,Classics,Fiction,3.83,0,23446,1465435
89187,1047,Revelation Space,Alastair Reynolds,2000,Science Fiction,Science Fiction,3.96,1,1403,31499
8921,215,"The Hound of the Baskervilles (Sherlock Holmes, #5)",Arthur Conan Doyle,1902,Classics,Mystery,4.08,1,5073,169337
89370,728,Tao of Pooh and Te of Piglet Boxed Set,Benjamin Hoff,1992,Spirituality,Philosophy,4.14,0,453,9634
896621,1158,Shanna,Kathleen E. Woodiwiss,1977,Romance,Romance,4.11,0,510,8440
896625,1170,A Rose in Winter,Kathleen E. Woodiwiss,1982,Romance,Romance,4.14,0,399,8261
89717,592,The Haunting of Hill House,Shirley Jackson,1959,Horror,Classics,3.89,1,4738,58377
89723,970,The Lottery and Other Stories,Shirley Jackson,1949,Short Stories,Fiction,4.06,0,1258,49954
89724,715,We Have Always Lived in the Castle,Shirley Jackson,1962,Horror,Classics,4.05,0,5793,45160
9014,511,The Long Walk,Richard Bachman,1979,Science Fiction,Science Fiction,4.11,0,3654,76477
902,339,The Westing Game,Ellen Raskin,1978,Mystery,Young Adult,4.03,6,7395,118960
90234,1416,"History of the English Speaking People, 4 Vols",Winston S. Churchill,1956,History,Nonfiction,4.31,0,94,998
90619,882,"Little, Big",John Crowley,1981,Fantasy,Fiction,3.86,6,1147,8016
91202,1405,Chariots of The Gods,Erich von Däniken,1968,History,Nonfiction,3.47,0,821,8956
91203,713,Three Comrades,Erich Maria Remarque,1936,Classics,Fiction,4.48,0,381,15754
91357,1204,The Devil's Arithmetic,Jane Yolen,1988,Historical Fiction,Young Adult,4.05,5,1817,38958
91440,580,Love Medicine,Louise Erdrich,1984,Fiction,Historical Fiction,3.98,5,1097,16373
91659,1271,"Gabriela, Clavo y Canela",Jorge Amado,1958,Fiction,Cultural,4.09,8,299,4442
91661,673,"The Beekeeper's Apprentice (Mary Russell, #1)",Laurie R. King,1994,Mystery,Fiction,4.08,1,4640,51189
91688,1445,Babel Tower,A.S. Byatt,1996,Fiction,Literature,3.8,0,140,2309
92057,168,The Autobiography of Malcolm X,Malcolm X,1965,Biography,History,4.29,0,3707,120584
92160,919,London,Edward Rutherfurd,1997,Historical Fiction,Fiction,4.06,0,1170,20373
92163,876,Sarum: The Novel of England,Edward Rutherfurd,1987,Fiction,Historical,4.07,0,1122,33265
92307,225,Being and Time,Martin Heidegger,1927,Philosophy,Nonfiction,3.99,0,410,14705
92364,915,Eye of the Needle,Ken Follett,1978,Fiction,Thriller,4.16,1,1882,96167
92417,1479,The Thin Red Line,James  Jones,1962,Fiction,Historical Fiction,3.97,0,177,9258
92508,474,The Bridge of San Luis Rey,Thornton Wilder,1927,Fiction,Classics,3.8,1,1443,22655
92517,243,The Glass Menagerie,Tennessee Williams,1945,Plays,Classics,3.67,1,1729,90141
92570,1106,The Loser,Thomas Bernhard,1983,Fiction,Music,4.09,0,342,4021
92625,1367,The Ones Who Walk Away from Omelas,Ursula K. Le Guin,1973,Short Stories,Fantasy,4.33,1,462,6520
92780,506,Cold Comfort Farm,Stella Gibbons,1932,Fiction,Classics,3.92,1,2418,31922
929782,903,Martin Eden,Jack London,1909,Classics,Fiction,4.38,0,658,13695
930,27,Memoirs of a Geisha,Arthur Golden,1997,Fiction,Historical Fiction,4.07,0,24924,1371404
93269,1137,Earth Abides,George R. Stewart,1949,Science Fiction,Apocalyptic,3.96,1,1457,18352
9328,158,The House of the Spirits,Isabel Allende,1982,Fiction,Magical Realism,4.19,2,4917,134538
93405,449,The Notebooks of Malte Laurids Brigge,Rainer Maria Rilke,1910,Fiction,European Literature,4.07,0,260,4984
93575,885,"Gaudy Night (Lord Peter Wimsey, #12)",Dorothy L. Sayers,1935,Fiction,Mystery,4.26,0,1123,15443
9370,586,Skinny Legs and All,Tom Robbins,1990,Fiction,Humor,4.03,0,1254,35717
9375,206,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1987,Fiction,Historical Fiction,4.25,1,4176,206241
93941,714,"The King Must Die (Theseus, #1)",Mary Renault,1958,Historical Fiction,Fiction,4.01,0,392,5126
93948,1159,The Basic Writings of C.G. Jung,C.G. Jung,1991,Psychology,Philosophy,4.15,0,16,324
9416,871,"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,2000,Womens Fiction,Humor,3.61,0,10910,546426
94486,1134,The Invention of Morel,Adolfo Bioy Casares,1940,Fiction,Science Fiction,4.06,1,835,10281
94597,982,The Caucasian Chalk Circle,Bertolt Brecht,1945,Plays,Drama,3.79,0,108,4041
9516,625,"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,2000,Sequential Art,Nonfiction,4.22,3,6145,114206
951749,1416,"The Dying Earth (The Dying Earth, #1)",Jack Vance,1950,Fantasy,Science Fiction,3.94,1,340,5534
9532,1321,"Ender's Shadow (Ender's Shadow, #1)",Orson Scott Card,1998,Science Fiction,Fiction,4.3,2,4462,121189
9534,1305,"Shadow of the Hegemon (Ender's Shadow, #2)",Orson Scott Card,2000,Science Fiction,Fiction,3.93,0,1358,60402
953435,1483,L'Œuvre au noir,Marguerite Yourcenar,1968,Fiction,Cultural,4.09,1,126,2514
95431,1491,"Preacher, Volume 1: Gone to Texas",Garth Ennis,1996,Sequential Art,Sequential Art,4.16,0,1276,48668
9555,1340,The Elephant Vanishes,Haruki Murakami,1993,Short Stories,Fiction,3.89,0,1505,26282
95558,701,Solaris,Stanisław Lem,1961,Science Fiction,Fiction,3.97,0,2085,45977
9557,1321,Sputnik Sweetheart,Haruki Murakami,1999,Fiction,Cultural,3.81,0,3917,70631
95617,1263,"A Voice in the Wind (Mark of the Lion, #1)",Francine Rivers,1993,Christian Fiction,Historical Fiction,4.6,0,2532,54361
9566,514,Still Life with Woodpecker,Tom Robbins,1980,Fiction,Humor,4.04,0,2410,60114
9570,723,Another Roadside Attraction,Tom Robbins,1971,Fiction,Humor,3.97,1,829,27260
95819,749,The Poetry of Robert Frost,Robert Frost,1969,Poetry,Classics,4.23,1,315,33420
9589,950,Hocus Pocus,Kurt Vonnegut,1990,Fiction,Humor,3.81,0,815,24688
9590,540,"God Bless You, Mr. Rosewater",Kurt Vonnegut,1965,Fiction,Classics,3.94,0,1360,43591
9592,374,Mother Night,Kurt Vonnegut,1961,Fiction,Classics,4.2,0,2053,53505
9593,504,Galápagos,Kurt Vonnegut,1985,Science Fiction,Fiction,3.87,1,2043,52184
9595,782,"Slapstick, or Lonesome No More!",Kurt Vonnegut,1976,Fiction,Science Fiction,3.87,0,977,28496
959613,1487,A Glastonbury Romance,John Cowper Powys,1932,Fiction,Historical Fiction,4.17,0,28,250
9598,1108,Deadeye Dick,Kurt Vonnegut,1982,Fiction,Humor,3.8,1,607,19766
960,163,"Angels & Demons  (Robert Langdon, #1)",Dan Brown,2000,Fiction,Mystery,3.85,1,24540,1977880
9601,1347,Bluebeard,Kurt Vonnegut,1987,Fiction,Classics,4.02,0,1015,27754
9605,824,Cat's Cradle/God Bless You Mr. Rosewater/Breakfast of Champions,Kurt Vonnegut,1973,Fiction,Science Fiction,4.33,0,8,853
96123,403,All the President's Men,Carl Bernstein,1974,Nonfiction,History,4.15,1,869,32748
9646,484,Homage to Catalonia,George Orwell,1938,History,Nonfiction,4.14,0,1389,24012
96642,722,Rocket Boys (Coalwood #1),Homer Hickam,1998,Science,Nonfiction,4.18,3,1301,12221
968868,817,The Book of the New Sun  (The Book of the New Sun #1-4 omnibus),Gene Wolfe,1983,Fantasy,Science Fiction,4.15,0,100,2648
9712,50,Love in the Time of Cholera,Gabriel García Márquez,1985,Historical Fiction,Classics,3.89,2,14655,313203
9717,55,The Unbearable Lightness of Being,Milan Kundera,1984,Fiction,Classics,4.08,1,10064,235049
97333,719,At Swim-Two-Birds,Flann O&#39;Brien,1939,Fiction,European Literature,3.92,0,608,9053
97553,1463,Crow: From the Life and Songs of the Crow,Ted Hughes,1970,Poetry,Classics,4.16,0,191,2269
9777,156,The God of Small Things,Arundhati Roy,1997,Fiction,Cultural,3.91,1,8627,173214
9784,573,"Women in Love (Brangwen Family, #2)",D.H. Lawrence,1920,Classics,Fiction,3.66,0,782,24466
9791,457,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,1997,Nonfiction,Travel,4.05,0,13837,250849
97961,1190,"Archangel (Samaria, #1)",Sharon Shinn,1996,Fantasy,Romance,4.05,1,667,8445
9804,988,The Baron In The Trees,Italo Calvino,1957,European Literature,Historical Fiction,4.05,1,855,17668
9809,372,Invisible Cities,Italo Calvino,1972,Fiction,Fantasy,4.19,1,2632,36330
9820,621,Crossing to Safety,Wallace Stegner,1987,Fiction,Classics,4.16,1,3716,27007
9822,726,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",Robert C. O&#39;Brien,1971,Fantasy,Childrens,4.12,7,2597,138110
9827,691,"King Rat (Asian Saga, #4)",James Clavell,1962,Historical Fiction,Fiction,4.09,0,616,26483
98573,385,Harold and the Purple Crayon,Crockett Johnson,1955,Childrens,Childrens,4.24,0,1519,107692
98969,1115,The First Circle,Aleksandr Solzhenitsyn,1968,Fiction,Cultural,4.18,0,289,5801
99107,104,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,1926,Childrens,Fiction,4.33,1,2826,209533
9912,846,The Rules of Attraction,Bret Easton Ellis,1987,Fiction,Contemporary,3.71,0,1059,31478
9915,831,Less Than Zero,Bret Easton Ellis,1985,Fiction,Contemporary,3.58,0,2577,49199
99208,779,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",Edward Abbey,1975,Fiction,Environment,4.08,0,1083,16254
99664,520,The Painted Veil,W. Somerset Maugham,1925,Classics,Fiction,3.9,0,2569,26223
9998,617,The Woman in the Dunes,Kōbō Abe,1962,Fiction,Cultural,3.9,2,943,12928
